plant_id,model_code,trim_code,color_code,prod_date,qty
BER,MY,PR,WH,2025-08-10,9
BER,MY,PR,GY,2025-08-10,2
BER,MY,PR,BL,2025-08-10,3
SHA,M3,ST,BK,2025-08-10,25
SHA,M3,ST,WH,2025-08-10,19
SHA,M3,ST,GY,2025-08-10,11
SHA,M3,ST,BL,2025-08-10,5
SHA,M3,PR,BK,2025-08-10,9
SHA,M3,PR,WH,2025-08-10,6
SHA,M3,PR,GY,2025-08-10,5
SHA,M3,PR,BL,2025-08-10,3
SHA,MY,ST,BK,2025-08-10,14
SHA,MY,ST,WH,2025-08-10,12
SHA,MY,ST,GY,2025-08-10,8
SHA,MY,ST,BL,2025-08-10,4
SHA,MY,PR,BK,2025-08-10,7
SHA,MY,PR,WH,2025-08-10,5
SHA,MY,PR,GY,2025-08-10,3
SHA,MY,PR,BL,2025-08-10,1
FRE,M3,ST,BK,2025-08-11,40
FRE,M3,ST,WH,2025-08-11,26
FRE,M3,ST,GY,2025-08-11,19
FRE,M3,ST,BL,2025-08-11,5
FRE,M3,PR,BK,2025-08-11,12
FRE,M3,PR,WH,2025-08-11,23
FRE,M3,PR,GY,2025-08-11,9
FRE,M3,PR,BL,2025-08-11,3
FRE,MY,ST,BK,2025-08-11,21
FRE,MY,ST,WH,2025-08-11,27
FRE,MY,ST,GY,2025-08-11,18
FRE,MY,ST,BL,2025-08-11,2
FRE,MY,PR,BK,2025-08-11,9
FRE,MY,PR,WH,2025-08-11,13
FRE,MY,PR,GY,2025-08-11,6
FRE,MY,PR,BL,2025-08-11,1
AUS,M3,ST,BK,2025-08-11,22
AUS,M3,ST,WH,2025-08-11,22
AUS,M3,ST,GY,2025-08-11,17
AUS,M3,ST,BL,2025-08-11,17
AUS,M3,PR,BK,2025-08-11,16
AUS,M3,PR,WH,2025-08-11,20
AUS,M3,PR,GY,2025-08-11,6
AUS,M3,PR,BL,2025-08-11,4
AUS,MY,ST,BK,2025-08-11,17
AUS,MY,ST,WH,2025-08-11,12
AUS,MY,ST,GY,2025-08-11,8
AUS,MY,ST,BL,2025-08-11,4
AUS,MY,PR,BK,2025-08-11,15
AUS,MY,PR,WH,2025-08-11,9
AUS,MY,PR,GY,2025-08-11,3
BER,M3,ST,BK,2025-08-11,21
BER,M3,ST,WH,2025-08-11,32
BER,M3,ST,GY,2025-08-11,10
BER,M3,ST,BL,2025-08-11,5
BER,M3,PR,BK,2025-08-11,8
BER,M3,PR,WH,2025-08-11,9
BER,M3,PR,GY,2025-08-11,7
BER,M3,PR,BL,2025-08-11,2
BER,MY,ST,BK,2025-08-11,14
BER,MY,ST,WH,2025-08-11,8
BER,MY,ST,GY,2025-08-11,11
BER,MY,ST,BL,2025-08-11,4
BER,MY,PR,BK,2025-08-11,2
BER,MY,PR,WH,2025-08-11,10
BER,MY,PR,GY,2025-08-11,6
BER,MY,PR,BL,2025-08-11,6
SHA,M3,ST,BK,2025-08-11,31
SHA,M3,ST,WH,2025-08-11,43
SHA,M3,ST,GY,2025-08-11,12
SHA,M3,ST,BL,2025-08-11,9
SHA,M3,PR,BK,2025-08-11,15
SHA,M3,PR,WH,2025-08-11,13
SHA,M3,PR,GY,2025-08-11,9
SHA,M3,PR,BL,2025-08-11,6
SHA,MY,ST,BK,2025-08-11,16
SHA,MY,ST,WH,2025-08-11,17
SHA,MY,ST,GY,2025-08-11,10
SHA,MY,ST,BL,2025-08-11,3
SHA,MY,PR,BK,2025-08-11,13
SHA,MY,PR,WH,2025-08-11,12
SHA,MY,PR,GY,2025-08-11,6
SHA,MY,PR,BL,2025-08-11,4
FRE,M3,ST,BK,2025-08-12,34
FRE,M3,ST,WH,2025-08-12,27
FRE,M3,ST,GY,2025-08-12,19
FRE,M3,ST,BL,2025-08-12,9
FRE,M3,PR,BK,2025-08-12,8
FRE,M3,PR,WH,2025-08-12,10
FRE,M3,PR,GY,2025-08-12,4
FRE,MY,ST,BK,2025-08-12,13
FRE,MY,ST,WH,2025-08-12,20
FRE,MY,ST,GY,2025-08-12,7
FRE,MY,ST,BL,2025-08-12,1
FRE,MY,PR,BK,2025-08-12,7
FRE,MY,PR,WH,2025-08-12,6
FRE,MY,PR,GY,2025-08-12,6
FRE,MY,PR,BL,2025-08-12,2
AUS,M3,ST,BK,2025-08-12,25
AUS,M3,ST,WH,2025-08-12,31
AUS,M3,ST,GY,2025-08-12,15
AUS,M3,ST,BL,2025-08-12,3
AUS,M3,PR,BK,2025-08-12,5
AUS,M3,PR,WH,2025-08-12,13
AUS,M3,PR,GY,2025-08-12,3
AUS,M3,PR,BL,2025-08-12,3
AUS,MY,ST,BK,2025-08-12,21
AUS,MY,ST,WH,2025-08-12,12
AUS,MY,ST,GY,2025-08-12,7
AUS,MY,ST,BL,2025-08-12,4
AUS,MY,PR,BK,2025-08-12,5
AUS,MY,PR,WH,2025-08-12,8
AUS,MY,PR,GY,2025-08-12,5
AUS,MY,PR,BL,2025-08-12,2
BER,M3,ST,BK,2025-08-12,29
BER,M3,ST,WH,2025-08-12,36
BER,M3,ST,GY,2025-08-12,23
BER,M3,ST,BL,2025-08-12,9
BER,M3,PR,BK,2025-08-12,19
BER,M3,PR,WH,2025-08-12,13
BER,M3,PR,GY,2025-08-12,13
BER,M3,PR,BL,2025-08-12,1
BER,MY,ST,BK,2025-08-12,22
BER,MY,ST,WH,2025-08-12,20
BER,MY,ST,GY,2025-08-12,13
BER,MY,ST,BL,2025-08-12,2
BER,MY,PR,BK,2025-08-12,10
BER,MY,PR,WH,2025-08-12,6
BER,MY,PR,GY,2025-08-12,2
BER,MY,PR,BL,2025-08-12,1
SHA,M3,ST,BK,2025-08-12,40
SHA,M3,ST,WH,2025-08-12,30
SHA,M3,ST,GY,2025-08-12,13
SHA,M3,ST,BL,2025-08-12,11
SHA,M3,PR,BK,2025-08-12,11
SHA,M3,PR,WH,2025-08-12,27
SHA,M3,PR,GY,2025-08-12,9
SHA,M3,PR,BL,2025-08-12,2
SHA,MY,ST,BK,2025-08-12,17
SHA,MY,ST,WH,2025-08-12,24
SHA,MY,ST,GY,2025-08-12,11
SHA,MY,ST,BL,2025-08-12,6
SHA,MY,PR,BK,2025-08-12,8
SHA,MY,PR,WH,2025-08-12,13
SHA,MY,PR,GY,2025-08-12,6
SHA,MY,PR,BL,2025-08-12,3
FRE,M3,ST,BK,2025-08-13,27
FRE,M3,ST,WH,2025-08-13,28
FRE,M3,ST,GY,2025-08-13,16
FRE,M3,ST,BL,2025-08-13,6
FRE,M3,PR,BK,2025-08-13,17
FRE,M3,PR,WH,2025-08-13,10
FRE,M3,PR,GY,2025-08-13,3
FRE,M3,PR,BL,2025-08-13,5
FRE,MY,ST,BK,2025-08-13,20
FRE,MY,ST,WH,2025-08-13,25
FRE,MY,ST,GY,2025-08-13,17
FRE,MY,ST,BL,2025-08-13,6
FRE,MY,PR,BK,2025-08-13,6
FRE,MY,PR,WH,2025-08-13,12
FRE,MY,PR,GY,2025-08-13,5
AUS,M3,ST,BK,2025-08-13,14
AUS,M3,ST,WH,2025-08-13,21
AUS,M3,ST,GY,2025-08-13,11
AUS,M3,ST,BL,2025-08-13,4
AUS,M3,PR,BK,2025-08-13,12
AUS,M3,PR,WH,2025-08-13,9
AUS,M3,PR,GY,2025-08-13,7
AUS,M3,PR,BL,2025-08-13,6
AUS,MY,ST,BK,2025-08-13,17
AUS,MY,ST,WH,2025-08-13,16
AUS,MY,ST,GY,2025-08-13,19
AUS,MY,PR,BK,2025-08-13,4
AUS,MY,PR,WH,2025-08-13,5
AUS,MY,PR,GY,2025-08-13,2
BER,M3,ST,BK,2025-08-13,29
BER,M3,ST,WH,2025-08-13,19
BER,M3,ST,GY,2025-08-13,14
BER,M3,ST,BL,2025-08-13,6
BER,M3,PR,BK,2025-08-13,10
BER,M3,PR,WH,2025-08-13,11
BER,M3,PR,GY,2025-08-13,4
BER,M3,PR,BL,2025-08-13,4
BER,MY,ST,BK,2025-08-13,21
BER,MY,ST,WH,2025-08-13,13
BER,MY,ST,GY,2025-08-13,8
BER,MY,ST,BL,2025-08-13,5
BER,MY,PR,BK,2025-08-13,6
BER,MY,PR,WH,2025-08-13,5
BER,MY,PR,GY,2025-08-13,3
BER,MY,PR,BL,2025-08-13,2
SHA,M3,ST,BK,2025-08-13,26
SHA,M3,ST,WH,2025-08-13,26
SHA,M3,ST,GY,2025-08-13,14
SHA,M3,ST,BL,2025-08-13,9
SHA,M3,PR,BK,2025-08-13,11
SHA,M3,PR,WH,2025-08-13,8
SHA,M3,PR,GY,2025-08-13,8
SHA,M3,PR,BL,2025-08-13,2
SHA,MY,ST,BK,2025-08-13,19
SHA,MY,ST,WH,2025-08-13,19
SHA,MY,ST,GY,2025-08-13,11
SHA,MY,ST,BL,2025-08-13,2
SHA,MY,PR,BK,2025-08-13,3
SHA,MY,PR,WH,2025-08-13,7
SHA,MY,PR,GY,2025-08-13,1
SHA,MY,PR,BL,2025-08-13,4
FRE,M3,ST,BK,2025-08-14,15
FRE,M3,ST,WH,2025-08-14,15
FRE,M3,ST,GY,2025-08-14,15
FRE,M3,ST,BL,2025-08-14,4
FRE,M3,PR,BK,2025-08-14,13
FRE,M3,PR,WH,2025-08-14,14
FRE,M3,PR,GY,2025-08-14,3
FRE,M3,PR,BL,2025-08-14,1
FRE,MY,ST,BK,2025-08-14,14
FRE,MY,ST,WH,2025-08-14,17
FRE,MY,ST,GY,2025-08-14,4
FRE,MY,ST,BL,2025-08-14,2
FRE,MY,PR,BK,2025-08-14,5
FRE,MY,PR,WH,2025-08-14,6
FRE,MY,PR,BL,2025-08-14,1
AUS,M3,ST,BK,2025-08-14,18
AUS,M3,ST,WH,2025-08-14,24
AUS,M3,ST,GY,2025-08-14,10
AUS,M3,ST,BL,2025-08-14,5
AUS,M3,PR,BK,2025-08-14,8
AUS,M3,PR,WH,2025-08-14,7
AUS,M3,PR,GY,2025-08-14,4
AUS,M3,PR,BL,2025-08-14,1
AUS,MY,ST,BK,2025-08-14,12
AUS,MY,ST,WH,2025-08-14,14
AUS,MY,ST,GY,2025-08-14,7
AUS,MY,ST,BL,2025-08-14,7
AUS,MY,PR,BK,2025-08-14,6
AUS,MY,PR,WH,2025-08-14,7
AUS,MY,PR,GY,2025-08-14,3
AUS,MY,PR,BL,2025-08-14,5
BER,M3,ST,BK,2025-08-14,30
BER,M3,ST,WH,2025-08-14,33
BER,M3,ST,GY,2025-08-14,24
BER,M3,ST,BL,2025-08-14,9
BER,M3,PR,BK,2025-08-14,10
BER,M3,PR,WH,2025-08-14,12
BER,M3,PR,GY,2025-08-14,5
BER,M3,PR,BL,2025-08-14,2
BER,MY,ST,BK,2025-08-14,17
BER,MY,ST,WH,2025-08-14,12
BER,MY,ST,GY,2025-08-14,8
BER,MY,ST,BL,2025-08-14,9
BER,MY,PR,BK,2025-08-14,10
BER,MY,PR,WH,2025-08-14,6
BER,MY,PR,GY,2025-08-14,5
BER,MY,PR,BL,2025-08-14,1
SHA,M3,ST,BK,2025-08-14,22
SHA,M3,ST,WH,2025-08-14,24
SHA,M3,ST,GY,2025-08-14,14
SHA,M3,ST,BL,2025-08-14,8
SHA,M3,PR,BK,2025-08-14,3
SHA,M3,PR,WH,2025-08-14,9
SHA,M3,PR,GY,2025-08-14,9
SHA,M3,PR,BL,2025-08-14,2
SHA,MY,ST,BK,2025-08-14,22
SHA,MY,ST,WH,2025-08-14,26
SHA,MY,ST,GY,2025-08-14,11
SHA,MY,ST,BL,2025-08-14,8
SHA,MY,PR,BK,2025-08-14,5
SHA,MY,PR,WH,2025-08-14,13
SHA,MY,PR,GY,2025-08-14,7
FRE,M3,ST,BK,2025-08-15,15
FRE,M3,ST,WH,2025-08-15,19
FRE,M3,ST,GY,2025-08-15,11
FRE,M3,ST,BL,2025-08-15,5
FRE,M3,PR,BK,2025-08-15,7
FRE,M3,PR,WH,2025-08-15,8
FRE,M3,PR,GY,2025-08-15,5
FRE,M3,PR,BL,2025-08-15,2
FRE,MY,ST,BK,2025-08-15,19
FRE,MY,ST,WH,2025-08-15,12
FRE,MY,ST,GY,2025-08-15,11
FRE,MY,ST,BL,2025-08-15,1
FRE,MY,PR,BK,2025-08-15,3
FRE,MY,PR,WH,2025-08-15,7
FRE,MY,PR,GY,2025-08-15,3
AUS,M3,ST,BK,2025-08-15,33
AUS,M3,ST,WH,2025-08-15,37
AUS,M3,ST,GY,2025-08-15,23
AUS,M3,ST,BL,2025-08-15,6
AUS,M3,PR,BK,2025-08-15,8
AUS,M3,PR,WH,2025-08-15,16
AUS,M3,PR,GY,2025-08-15,5
AUS,M3,PR,BL,2025-08-15,1
AUS,MY,ST,BK,2025-08-15,17
AUS,MY,ST,WH,2025-08-15,20
AUS,MY,ST,GY,2025-08-15,10
AUS,MY,ST,BL,2025-08-15,4
AUS,MY,PR,BK,2025-08-15,10
AUS,MY,PR,WH,2025-08-15,11
AUS,MY,PR,GY,2025-08-15,7
AUS,MY,PR,BL,2025-08-15,5
BER,M3,ST,BK,2025-08-15,24
BER,M3,ST,WH,2025-08-15,18
BER,M3,ST,GY,2025-08-15,11
BER,M3,ST,BL,2025-08-15,9
BER,M3,PR,BK,2025-08-15,14
BER,M3,PR,WH,2025-08-15,17
BER,M3,PR,GY,2025-08-15,11
BER,M3,PR,BL,2025-08-15,3
BER,MY,ST,BK,2025-08-15,27
BER,MY,ST,WH,2025-08-15,25
BER,MY,ST,GY,2025-08-15,15
BER,MY,ST,BL,2025-08-15,5
BER,MY,PR,BK,2025-08-15,9
BER,MY,PR,WH,2025-08-15,5
BER,MY,PR,GY,2025-08-15,1
BER,MY,PR,BL,2025-08-15,4
SHA,M3,ST,BK,2025-08-15,24
SHA,M3,ST,WH,2025-08-15,19
SHA,M3,ST,GY,2025-08-15,8
SHA,M3,ST,BL,2025-08-15,3
SHA,M3,PR,BK,2025-08-15,6
SHA,M3,PR,WH,2025-08-15,6
SHA,M3,PR,GY,2025-08-15,3
SHA,MY,ST,BK,2025-08-15,12
SHA,MY,ST,WH,2025-08-15,13
SHA,MY,ST,GY,2025-08-15,11
SHA,MY,ST,BL,2025-08-15,2
SHA,MY,PR,BK,2025-08-15,5
SHA,MY,PR,WH,2025-08-15,7
SHA,MY,PR,GY,2025-08-15,2
SHA,MY,PR,BL,2025-08-15,2
FRE,M3,ST,BK,2025-08-16,25
FRE,M3,ST,WH,2025-08-16,32
FRE,M3,ST,GY,2025-08-16,16
FRE,M3,ST,BL,2025-08-16,6
FRE,M3,PR,BK,2025-08-16,14
FRE,M3,PR,WH,2025-08-16,10
FRE,M3,PR,GY,2025-08-16,6
FRE,M3,PR,BL,2025-08-16,2
FRE,MY,ST,BK,2025-08-16,15
FRE,MY,ST,WH,2025-08-16,14
FRE,MY,ST,GY,2025-08-16,6
FRE,MY,ST,BL,2025-08-16,10
FRE,MY,PR,BK,2025-08-16,7
FRE,MY,PR,WH,2025-08-16,7
FRE,MY,PR,GY,2025-08-16,5
FRE,MY,PR,BL,2025-08-16,1
AUS,M3,ST,BK,2025-08-16,18
AUS,M3,ST,WH,2025-08-16,20
AUS,M3,ST,GY,2025-08-16,9
AUS,M3,ST,BL,2025-08-16,6
AUS,M3,PR,BK,2025-08-16,14
AUS,M3,PR,WH,2025-08-16,10
AUS,M3,PR,GY,2025-08-16,7
AUS,M3,PR,BL,2025-08-16,2
AUS,MY,ST,BK,2025-08-16,11
AUS,MY,ST,WH,2025-08-16,16
AUS,MY,ST,GY,2025-08-16,4
AUS,MY,ST,BL,2025-08-16,4
AUS,MY,PR,BK,2025-08-16,2
AUS,MY,PR,WH,2025-08-16,6
AUS,MY,PR,GY,2025-08-16,2
AUS,MY,PR,BL,2025-08-16,2
BER,M3,ST,BK,2025-08-16,27
BER,M3,ST,WH,2025-08-16,24
BER,M3,ST,GY,2025-08-16,8
BER,M3,ST,BL,2025-08-16,4
BER,M3,PR,BK,2025-08-16,8
BER,M3,PR,WH,2025-08-16,7
BER,M3,PR,GY,2025-08-16,3
BER,M3,PR,BL,2025-08-16,2
BER,MY,ST,BK,2025-08-16,14
BER,MY,ST,WH,2025-08-16,16
BER,MY,ST,GY,2025-08-16,4
BER,MY,ST,BL,2025-08-16,4
BER,MY,PR,BK,2025-08-16,5
BER,MY,PR,WH,2025-08-16,4
BER,MY,PR,GY,2025-08-16,4
SHA,M3,ST,BK,2025-08-16,28
SHA,M3,ST,WH,2025-08-16,27
SHA,M3,ST,GY,2025-08-16,13
SHA,M3,ST,BL,2025-08-16,4
SHA,M3,PR,BK,2025-08-16,12
SHA,M3,PR,WH,2025-08-16,9
SHA,M3,PR,GY,2025-08-16,9
SHA,M3,PR,BL,2025-08-16,1
SHA,MY,ST,BK,2025-08-16,17
SHA,MY,ST,WH,2025-08-16,17
SHA,MY,ST,GY,2025-08-16,11
SHA,MY,ST,BL,2025-08-16,5
SHA,MY,PR,BK,2025-08-16,6
SHA,MY,PR,WH,2025-08-16,4
SHA,MY,PR,GY,2025-08-16,2
SHA,MY,PR,BL,2025-08-16,3
FRE,M3,ST,BK,2025-08-17,25
FRE,M3,ST,WH,2025-08-17,22
FRE,M3,ST,GY,2025-08-17,19
FRE,M3,ST,BL,2025-08-17,8
FRE,M3,PR,BK,2025-08-17,6
FRE,M3,PR,WH,2025-08-17,10
FRE,M3,PR,GY,2025-08-17,2
FRE,M3,PR,BL,2025-08-17,7
FRE,MY,ST,BK,2025-08-17,20
FRE,MY,ST,WH,2025-08-17,14
FRE,MY,ST,GY,2025-08-17,12
FRE,MY,ST,BL,2025-08-17,5
FRE,MY,PR,BK,2025-08-17,7
FRE,MY,PR,WH,2025-08-17,6
FRE,MY,PR,GY,2025-08-17,3
FRE,MY,PR,BL,2025-08-17,1
AUS,M3,ST,BK,2025-08-17,25
AUS,M3,ST,WH,2025-08-17,20
AUS,M3,ST,GY,2025-08-17,10
AUS,M3,ST,BL,2025-08-17,5
AUS,M3,PR,BK,2025-08-17,8
AUS,M3,PR,WH,2025-08-17,14
AUS,M3,PR,GY,2025-08-17,4
AUS,M3,PR,BL,2025-08-17,3
AUS,MY,ST,BK,2025-08-17,22
AUS,MY,ST,WH,2025-08-17,20
AUS,MY,ST,GY,2025-08-17,7
AUS,MY,ST,BL,2025-08-17,6
AUS,MY,PR,BK,2025-08-17,5
AUS,MY,PR,WH,2025-08-17,7
AUS,MY,PR,GY,2025-08-17,3
AUS,MY,PR,BL,2025-08-17,2
BER,M3,ST,BK,2025-08-17,22
BER,M3,ST,WH,2025-08-17,23
BER,M3,ST,GY,2025-08-17,13
BER,M3,ST,BL,2025-08-17,7
BER,M3,PR,BK,2025-08-17,15
BER,M3,PR,WH,2025-08-17,11
BER,M3,PR,GY,2025-08-17,7
BER,M3,PR,BL,2025-08-17,2
BER,MY,ST,BK,2025-08-17,11
BER,MY,ST,WH,2025-08-17,16
BER,MY,ST,GY,2025-08-17,14
BER,MY,ST,BL,2025-08-17,3
BER,MY,PR,BK,2025-08-17,6
BER,MY,PR,WH,2025-08-17,4
BER,MY,PR,GY,2025-08-17,3
BER,MY,PR,BL,2025-08-17,2
SHA,M3,ST,BK,2025-08-17,23
SHA,M3,ST,WH,2025-08-17,22
SHA,M3,ST,GY,2025-08-17,12
SHA,M3,ST,BL,2025-08-17,11
SHA,M3,PR,BK,2025-08-17,13
SHA,M3,PR,WH,2025-08-17,12
SHA,M3,PR,GY,2025-08-17,14
SHA,M3,PR,BL,2025-08-17,3
SHA,MY,ST,BK,2025-08-17,12
SHA,MY,ST,WH,2025-08-17,18
SHA,MY,ST,GY,2025-08-17,10
SHA,MY,ST,BL,2025-08-17,2
SHA,MY,PR,BK,2025-08-17,12
SHA,MY,PR,WH,2025-08-17,5
SHA,MY,PR,GY,2025-08-17,9
SHA,MY,PR,BL,2025-08-17,3
FRE,M3,ST,BK,2025-08-18,12
FRE,M3,ST,WH,2025-08-18,15
FRE,M3,ST,GY,2025-08-18,12
FRE,M3,ST,BL,2025-08-18,11
FRE,M3,PR,BK,2025-08-18,6
FRE,M3,PR,WH,2025-08-18,11
FRE,M3,PR,GY,2025-08-18,2
FRE,M3,PR,BL,2025-08-18,7
FRE,MY,ST,BK,2025-08-18,14
FRE,MY,ST,WH,2025-08-18,16
FRE,MY,ST,GY,2025-08-18,6
FRE,MY,PR,BK,2025-08-18,9
FRE,MY,PR,WH,2025-08-18,7
FRE,MY,PR,GY,2025-08-18,3
FRE,MY,PR,BL,2025-08-18,2
AUS,M3,ST,BK,2025-08-18,20
AUS,M3,ST,WH,2025-08-18,28
AUS,M3,ST,GY,2025-08-18,6
AUS,M3,ST,BL,2025-08-18,8
AUS,M3,PR,BK,2025-08-18,13
AUS,M3,PR,WH,2025-08-18,11
AUS,M3,PR,GY,2025-08-18,5
AUS,M3,PR,BL,2025-08-18,5
AUS,MY,ST,BK,2025-08-18,23
AUS,MY,ST,WH,2025-08-18,9
AUS,MY,ST,GY,2025-08-18,10
AUS,MY,ST,BL,2025-08-18,3
AUS,MY,PR,BK,2025-08-18,6
AUS,MY,PR,WH,2025-08-18,8
AUS,MY,PR,GY,2025-08-18,2
AUS,MY,PR,BL,2025-08-18,2
BER,M3,ST,BK,2025-08-18,21
BER,M3,ST,WH,2025-08-18,26
BER,M3,ST,GY,2025-08-18,7
BER,M3,ST,BL,2025-08-18,5
BER,M3,PR,BK,2025-08-18,10
BER,M3,PR,WH,2025-08-18,12
BER,M3,PR,GY,2025-08-18,2
BER,M3,PR,BL,2025-08-18,3
BER,MY,ST,BK,2025-08-18,13
BER,MY,ST,WH,2025-08-18,13
BER,MY,ST,GY,2025-08-18,11
BER,MY,ST,BL,2025-08-18,5
BER,MY,PR,BK,2025-08-18,7
BER,MY,PR,WH,2025-08-18,5
BER,MY,PR,GY,2025-08-18,6
SHA,M3,ST,BK,2025-08-18,18
SHA,M3,ST,WH,2025-08-18,26
SHA,M3,ST,GY,2025-08-18,24
SHA,M3,ST,BL,2025-08-18,11
SHA,M3,PR,BK,2025-08-18,10
SHA,M3,PR,WH,2025-08-18,9
SHA,M3,PR,GY,2025-08-18,9
SHA,M3,PR,BL,2025-08-18,4
SHA,MY,ST,BK,2025-08-18,22
SHA,MY,ST,WH,2025-08-18,16
SHA,MY,ST,GY,2025-08-18,16
SHA,MY,ST,BL,2025-08-18,4
SHA,MY,PR,BK,2025-08-18,6
SHA,MY,PR,WH,2025-08-18,6
SHA,MY,PR,GY,2025-08-18,14
SHA,MY,PR,BL,2025-08-18,1
FRE,M3,ST,BK,2025-08-19,42
FRE,M3,ST,WH,2025-08-19,40
FRE,M3,ST,GY,2025-08-19,15
FRE,M3,ST,BL,2025-08-19,13
FRE,M3,PR,BK,2025-08-19,10
FRE,M3,PR,WH,2025-08-19,14
FRE,M3,PR,GY,2025-08-19,12
FRE,M3,PR,BL,2025-08-19,4
FRE,MY,ST,BK,2025-08-19,22
FRE,MY,ST,WH,2025-08-19,23
FRE,MY,ST,GY,2025-08-19,20
FRE,MY,ST,BL,2025-08-19,6
FRE,MY,PR,BK,2025-08-19,3
FRE,MY,PR,WH,2025-08-19,6
FRE,MY,PR,GY,2025-08-19,5
FRE,MY,PR,BL,2025-08-19,2
AUS,M3,ST,BK,2025-08-19,30
AUS,M3,ST,WH,2025-08-19,30
AUS,M3,ST,GY,2025-08-19,12
AUS,M3,ST,BL,2025-08-19,6
AUS,M3,PR,BK,2025-08-19,18
AUS,M3,PR,WH,2025-08-19,15
AUS,M3,PR,GY,2025-08-19,8
AUS,M3,PR,BL,2025-08-19,2
AUS,MY,ST,BK,2025-08-19,19
AUS,MY,ST,WH,2025-08-19,24
AUS,MY,ST,GY,2025-08-19,7
AUS,MY,ST,BL,2025-08-19,9
AUS,MY,PR,BK,2025-08-19,8
AUS,MY,PR,WH,2025-08-19,8
AUS,MY,PR,GY,2025-08-19,7
AUS,MY,PR,BL,2025-08-19,1
BER,M3,ST,BK,2025-08-19,42
BER,M3,ST,WH,2025-08-19,27
BER,M3,ST,GY,2025-08-19,15
BER,M3,ST,BL,2025-08-19,12
BER,M3,PR,BK,2025-08-19,20
BER,M3,PR,WH,2025-08-19,14
BER,M3,PR,GY,2025-08-19,7
BER,M3,PR,BL,2025-08-19,2
BER,MY,ST,BK,2025-08-19,33
BER,MY,ST,WH,2025-08-19,17
BER,MY,ST,GY,2025-08-19,11
BER,MY,ST,BL,2025-08-19,4
BER,MY,PR,BK,2025-08-19,10
BER,MY,PR,WH,2025-08-19,13
BER,MY,PR,GY,2025-08-19,4
BER,MY,PR,BL,2025-08-19,1
SHA,M3,ST,BK,2025-08-19,22
SHA,M3,ST,WH,2025-08-19,28
SHA,M3,ST,GY,2025-08-19,18
SHA,M3,ST,BL,2025-08-19,7
SHA,M3,PR,BK,2025-08-19,12
SHA,M3,PR,WH,2025-08-19,15
SHA,M3,PR,GY,2025-08-19,11
SHA,MY,ST,BK,2025-08-19,15
SHA,MY,ST,WH,2025-08-19,23
SHA,MY,ST,GY,2025-08-19,12
SHA,MY,ST,BL,2025-08-19,4
SHA,MY,PR,BK,2025-08-19,8
SHA,MY,PR,WH,2025-08-19,12
SHA,MY,PR,GY,2025-08-19,5
SHA,MY,PR,BL,2025-08-19,1
FRE,M3,ST,BK,2025-08-20,27
FRE,M3,ST,WH,2025-08-20,32
FRE,M3,ST,GY,2025-08-20,11
FRE,M3,ST,BL,2025-08-20,8
FRE,M3,PR,BK,2025-08-20,10
FRE,M3,PR,WH,2025-08-20,17
FRE,M3,PR,GY,2025-08-20,6
FRE,M3,PR,BL,2025-08-20,8
FRE,MY,ST,BK,2025-08-20,14
FRE,MY,ST,WH,2025-08-20,18
FRE,MY,ST,GY,2025-08-20,7
FRE,MY,ST,BL,2025-08-20,9
FRE,MY,PR,BK,2025-08-20,5
FRE,MY,PR,WH,2025-08-20,5
FRE,MY,PR,GY,2025-08-20,5
FRE,MY,PR,BL,2025-08-20,1
AUS,M3,ST,BK,2025-08-20,17
AUS,M3,ST,WH,2025-08-20,25
AUS,M3,ST,GY,2025-08-20,16
AUS,M3,ST,BL,2025-08-20,5
AUS,M3,PR,BK,2025-08-20,11
AUS,M3,PR,WH,2025-08-20,8
AUS,M3,PR,GY,2025-08-20,5
AUS,M3,PR,BL,2025-08-20,4
AUS,MY,ST,BK,2025-08-20,11
AUS,MY,ST,WH,2025-08-20,10
AUS,MY,ST,GY,2025-08-20,10
AUS,MY,ST,BL,2025-08-20,1
AUS,MY,PR,BK,2025-08-20,12
AUS,MY,PR,WH,2025-08-20,7
AUS,MY,PR,GY,2025-08-20,5
AUS,MY,PR,BL,2025-08-20,2
BER,M3,ST,BK,2025-08-20,28
BER,M3,ST,WH,2025-08-20,18
BER,M3,ST,GY,2025-08-20,15
BER,M3,ST,BL,2025-08-20,7
BER,M3,PR,BK,2025-08-20,9
BER,M3,PR,WH,2025-08-20,13
BER,M3,PR,GY,2025-08-20,8
BER,M3,PR,BL,2025-08-20,4
BER,MY,ST,BK,2025-08-20,20
BER,MY,ST,WH,2025-08-20,17
BER,MY,ST,GY,2025-08-20,6
BER,MY,ST,BL,2025-08-20,2
BER,MY,PR,BK,2025-08-20,9
BER,MY,PR,WH,2025-08-20,3
BER,MY,PR,GY,2025-08-20,6
BER,MY,PR,BL,2025-08-20,2
SHA,M3,ST,BK,2025-08-20,26
SHA,M3,ST,WH,2025-08-20,22
SHA,M3,ST,GY,2025-08-20,13
SHA,M3,ST,BL,2025-08-20,8
SHA,M3,PR,BK,2025-08-20,11
SHA,M3,PR,WH,2025-08-20,13
SHA,M3,PR,GY,2025-08-20,7
SHA,M3,PR,BL,2025-08-20,3
SHA,MY,ST,BK,2025-08-20,14
SHA,MY,ST,WH,2025-08-20,14
SHA,MY,ST,GY,2025-08-20,9
SHA,MY,ST,BL,2025-08-20,5
